doc_id,primary_label_id,score,sample_text,annotator_notes
OPS.POLL.EXT-2-04,OPS.POLL.EXT,2,CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.EXT-2-05,OPS.POLL.EXT,2,OH-11 — A new public survey from Lakefront Research shows a 3-point race within MOE.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.POLL.EXT-1-01,OPS.POLL.EXT,1,CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.EXT-1-02,OPS.POLL.EXT,1,CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.EXT-1-03,OPS.POLL.EXT,1,CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.EXT-1-04,OPS.POLL.EXT,1,CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.POLL.EXT-1-05,OPS.POLL.EXT,1,CLEVELAND — A new public survey from Lakefront Research shows a 3-point race within MOE.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.MISC.SCHED-5-01,OPS.MISC.SCHED,5,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.MISC.SCHED-5-02,OPS.MISC.SCHED,5,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.MISC.SCHED-5-03,OPS.MISC.SCHED,5,"OH-11 — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.MISC.SCHED-5-04,OPS.MISC.SCHED,5,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.MISC.SCHED-5-05,OPS.MISC.SCHED,5,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.MISC.SCHED-4-01,OPS.MISC.SCHED,4,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.MISC.SCHED-4-02,OPS.MISC.SCHED,4,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.MISC.SCHED-4-03,OPS.MISC.SCHED,4,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.MISC.SCHED-4-04,OPS.MISC.SCHED,4,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.MISC.SCHED-4-05,OPS.MISC.SCHED,4,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.MISC.SCHED-3-01,OPS.MISC.SCHED,3,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.MISC.SCHED-3-02,OPS.MISC.SCHED,3,"OH-11 — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.MISC.SCHED-3-03,OPS.MISC.SCHED,3,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.MISC.SCHED-3-04,OPS.MISC.SCHED,3,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.MISC.SCHED-3-05,OPS.MISC.SCHED,3,"CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.

RSVPs carry over; security and accessibility unchanged.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.MISC.SCHED-2-01,OPS.MISC.SCHED,2,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.MISC.SCHED-2-02,OPS.MISC.SCHED,2,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.MISC.SCHED-2-03,OPS.MISC.SCHED,2,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.MISC.SCHED-2-04,OPS.MISC.SCHED,2,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.MISC.SCHED-2-05,OPS.MISC.SCHED,2,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.MISC.SCHED-1-01,OPS.MISC.SCHED,1,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.MISC.SCHED-1-02,OPS.MISC.SCHED,1,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.MISC.SCHED-1-03,OPS.MISC.SCHED,1,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.MISC.SCHED-1-04,OPS.MISC.SCHED,1,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.MISC.SCHED-1-05,OPS.MISC.SCHED,1,CLEVELAND — Schedule update: Saturday rally moved indoors to Huntington Convention Center due to weather.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.PREP.GUIDE-5-01,OPS.PREP.GUIDE,5,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.PREP.GUIDE-5-02,OPS.PREP.GUIDE,5,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.PREP.GUIDE-5-03,OPS.PREP.GUIDE,5,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.PREP.GUIDE-5-04,OPS.PREP.GUIDE,5,"OH-11 — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.PREP.GUIDE-5-05,OPS.PREP.GUIDE,5,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
OPS.PREP.GUIDE-4-01,OPS.PREP.GUIDE,4,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.PREP.GUIDE-4-02,OPS.PREP.GUIDE,4,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.PREP.GUIDE-4-03,OPS.PREP.GUIDE,4,"OH-11 — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.PREP.GUIDE-4-04,OPS.PREP.GUIDE,4,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.PREP.GUIDE-4-05,OPS.PREP.GUIDE,4,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
OPS.PREP.GUIDE-3-01,OPS.PREP.GUIDE,3,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.PREP.GUIDE-3-02,OPS.PREP.GUIDE,3,"OH-11 — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.PREP.GUIDE-3-03,OPS.PREP.GUIDE,3,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.PREP.GUIDE-3-04,OPS.PREP.GUIDE,3,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.PREP.GUIDE-3-05,OPS.PREP.GUIDE,3,"CLEVELAND — Early voting begins Oct 8. Check your polling place, ID requirements, and mail ballot deadlines.

Nonpartisan hotline available for questions.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
OPS.PREP.GUIDE-2-01,OPS.PREP.GUIDE,2,CLEVELAND — Early voting begins Oct 8.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.PREP.GUIDE-2-02,OPS.PREP.GUIDE,2,CLEVELAND — Early voting begins Oct 8.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.PREP.GUIDE-2-03,OPS.PREP.GUIDE,2,OH-11 — Early voting begins Oct 8.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.PREP.GUIDE-2-04,OPS.PREP.GUIDE,2,CLEVELAND — Early voting begins Oct 8.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.PREP.GUIDE-2-05,OPS.PREP.GUIDE,2,CLEVELAND — Early voting begins Oct 8.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
OPS.PREP.GUIDE-1-01,OPS.PREP.GUIDE,1,CLEVELAND — Early voting begins Oct 8.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.PREP.GUIDE-1-02,OPS.PREP.GUIDE,1,CLEVELAND — Early voting begins Oct 8.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.PREP.GUIDE-1-03,OPS.PREP.GUIDE,1,CLEVELAND — Early voting begins Oct 8.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.PREP.GUIDE-1-04,OPS.PREP.GUIDE,1,CLEVELAND — Early voting begins Oct 8.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
OPS.PREP.GUIDE-1-05,OPS.PREP.GUIDE,1,CLEVELAND — Early voting begins Oct 8.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
